"sequence","support","pattern"
"<{Triamcinolone},{Betamethasone},{Halobetasol}>",0.00184424511694191,3
"<{Clobetasol},{Methotrexate},{Halobetasol}>",0.00184424511694191,3
"<{Desonide},{Calcipotriene}>",0.00184424511694191,2
"<{Desonide},{Apremilast}>",0.00184424511694191,2
"<{Fluticasone},{Adalimumab},{Apremilast}>",0.00184424511694191,3
"<{Adalimumab},{Etanercept},{Apremilast}>",0.00184424511694191,3
"<{Apremilast},{Secukinumab},{Triamcinolone}>",0.00183027356302568,3
"<{Methotrexate},{Gentamicin},{Triamcinolone}>",0.00183027356302568,3
"<{Methotrexate},{Fluocinolone},{Triamcinolone}>",0.00183027356302568,3
"<{Ketoconazole},{Betamethasone},{Triamcinolone}>",0.00183027356302568,3
"<{Clobetasol},{Fluticasone},{Halobetasol}>",0.00183027356302568,3
"<{Methotrexate},{Secukinumab},{Betamethasone}>",0.00183027356302568,3
"<{Triamcinolone},{Mometasone},{Methotrexate}>",0.00181630200910945,3
"<{Triamcinolone},{Secukinumab},{Ixekizumab}>",0.00181630200910945,3
"<{Mometasone},{Gentamicin}>",0.00181630200910945,2
"<{Mometasone},{Methotrexate},{Fluticasone}>",0.00181630200910945,3
"<{Betamethasone},{Triamcinolone},{Fluocinonide}>",0.00181630200910945,3
"<{Clobetasol},{Dupilumab}>",0.00181630200910945,2
"<{Adalimumab},{Secukinumab},{Clobetasol}>",0.00181630200910945,3
"<{Etanercept},{Azathioprine}>",0.00181630200910945,2
"<{Triamcinolone},{Hydrocortisone},{Adalimumab}>",0.00181630200910945,3
"<{Ixekizumab},{Secukinumab}>",0.00180233045519323,2
"<{Methotrexate},{Betamethasone},{Halobetasol}>",0.00180233045519323,3
"<{Adalimumab},{Apremilast},{Fluticasone}>",0.00180233045519323,3
"<{Hydrocortisone},{Crisaborole}>",0.00180233045519323,2
"<{Ketoconazole},{Methotrexate},{Clobetasol}>",0.00180233045519323,3
"<{Calcipotriene},{Ustekinumab}>",0.001788358901277,2
"<{Methotrexate},{Hydrocortisone},{Secukinumab}>",0.001788358901277,3
"<{Triamcinolone},{Ketoconazole},{Mometasone}>",0.001788358901277,3
"<{Adalimumab},{Triamcinolone},{Mometasone}>",0.001788358901277,3
"<{Apremilast},{Gentamicin}>",0.001788358901277,2
"<{Methotrexate},{Adalimumab},{Fluocinolone}>",0.001788358901277,3
"<{Ketoconazole},{Desoximetasone}>",0.001788358901277,2
"<{Adalimumab},{Ketoconazole},{Clobetasol}>",0.001788358901277,3
"<{Fluocinonide},{Certolizumab}>",0.001788358901277,2
"<{Etanercept},{Adalimumab},{Betamethasone}>",0.001788358901277,3
"<{Hydrocortisone},{Triamcinolone},{Adalimumab}>",0.001788358901277,3
"<{Etanercept},{Ketoconazole},{Triamcinolone}>",0.00177438734736077,3
"<{Methotrexate},{Fluocinonide},{Secukinumab}>",0.00177438734736077,3
"<{Hydrocortisone},{Fluticasone},{Methotrexate}>",0.00177438734736077,3
"<{Etanercept},{Methotrexate},{Ketoconazole}>",0.00177438734736077,3
"<{Betamethasone},{Clobetasol},{Hydrocortisone}>",0.00177438734736077,3
"<{Fluticasone},{Triamcinolone},{Halobetasol}>",0.00177438734736077,3
"<{Methotrexate},{Adalimumab},{Halobetasol}>",0.00177438734736077,3
"<{Fluticasone},{Triamcinolone},{Gentamicin}>",0.00177438734736077,3
"<{Methotrexate},{Adalimumab},{Triamcinolone},{Fluticasone}>",0.00177438734736077,4
"<{Mometasone},{Clobetasol},{Fluticasone}>",0.00177438734736077,3
"<{Apremilast},{Methotrexate},{Fluticasone}>",0.00177438734736077,3
"<{Apremilast},{Clobetasol},{Fluticasone}>",0.00177438734736077,3
"<{Adalimumab},{Triamcinolone},{Calcipotriene}>",0.00177438734736077,3
"<{Fluticasone},{Betamethasone},{Calcipotriene}>",0.00177438734736077,3
"<{Fluticasone},{Mometasone},{Betamethasone}>",0.00177438734736077,3
"<{Betamethasone},{Azathioprine}>",0.00177438734736077,2
"<{Azathioprine},{Apremilast}>",0.00177438734736077,2
"<{Methotrexate},{Mometasone},{Adalimumab}>",0.00177438734736077,3
"<{Etanercept},{Secukinumab},{Triamcinolone}>",0.00176041579344455,3
"<{Hydrocortisone},{Ketoconazole},{Triamcinolone}>",0.00176041579344455,3
"<{Apremilast},{Methotrexate},{Secukinumab}>",0.00176041579344455,3
"<{Adalimumab},{Fluticasone},{Mometasone}>",0.00176041579344455,3
"<{Fluticasone},{Etanercept},{Methotrexate}>",0.00176041579344455,3
"<{Fluticasone},{Fluocinonide},{Ketoconazole}>",0.00176041579344455,3
"<{Etanercept},{Triamcinolone},{Fluocinonide}>",0.00176041579344455,3
"<{Methotrexate},{Clobetasol},{Desonide}>",0.00176041579344455,3
"<{Betamethasone},{Fluticasone},{Clobetasol}>",0.00176041579344455,3
"<{Triamcinolone},{Mometasone},{Betamethasone}>",0.00176041579344455,3
"<{Methotrexate},{Calcipotriene},{Betamethasone}>",0.00176041579344455,3
"<{Hydrocortisone,Clobetasol}>",0.00174644423952832,2
"<{Adalimumab},{Ustekinumab},{Secukinumab}>",0.00174644423952832,3
"<{Etanercept},{Nicotine}>",0.00174644423952832,2
"<{Adalimumab},{Secukinumab},{Methotrexate}>",0.00174644423952832,3
"<{Fluocinonide},{Triamcinolone},{Ketoconazole}>",0.00174644423952832,3
"<{Clobetasol},{Apremilast},{Hydrocortisone}>",0.00174644423952832,3
"<{Apremilast},{Triamcinolone},{Fluticasone}>",0.00174644423952832,3
"<{Adalimumab},{Fluocinonide},{Fluticasone}>",0.00174644423952832,3
"<{Etanercept},{Desoximetasone}>",0.00174644423952832,2
"<{Ketoconazole},{Crisaborole}>",0.00174644423952832,2
"<{Ketoconazole},{Fluticasone},{Clobetasol}>",0.00174644423952832,3
"<{Fluticasone},{Apremilast},{Clobetasol}>",0.00174644423952832,3
"<{Fluticasone},{Apremilast},{Adalimumab}>",0.00174644423952832,3
"<{Betamethasone},{Clobetasol},{Adalimumab}>",0.00174644423952832,3
"<{Fluticasone},{Secukinumab},{Triamcinolone}>",0.00173247268561209,3
"<{Triamcinolone},{Mometasone},{Ketoconazole}>",0.00173247268561209,3
"<{Clobetasol},{Fluocinonide},{Ketoconazole}>",0.00173247268561209,3
"<{Apremilast},{Guselkumab}>",0.00173247268561209,2
"<{Ustekinumab},{Guselkumab}>",0.00173247268561209,2
"<{Mometasone},{Desonide}>",0.00173247268561209,2
"<{Methotrexate},{Etanercept},{Certolizumab}>",0.00173247268561209,3
"<{Clobetasol,Hydrocortisone}>",0.00171850113169587,2
"<{Calcitriol},{Methotrexate}>",0.00171850113169587,2
"<{Triamcinolone},{Mometasone},{Hydrocortisone}>",0.00171850113169587,3
"<{Adalimumab},{Etanercept},{Hydrocortisone}>",0.00171850113169587,3
"<{Methotrexate},{Ustekinumab},{Fluticasone}>",0.00171850113169587,3
"<{Methotrexate},{Fluocinolone},{Fluticasone}>",0.00171850113169587,3
"<{Mycophenolate},{Clobetasol}>",0.00171850113169587,2
"<{Clobetasol},{Apremilast},{Calcipotriene}>",0.00171850113169587,3
"<{Coal}>",0.00170452957777964,1
"<{Betamethasone},{Ketoconazole},{Triamcinolone}>",0.00170452957777964,3
"<{Betamethasone},{Hydrocortisone},{Triamcinolone}>",0.00170452957777964,3
"<{Fluticasone},{Etanercept},{Secukinumab}>",0.00170452957777964,3
"<{Etanercept},{Pimecrolimus}>",0.00170452957777964,2
"<{Etanercept},{Fluticasone},{Ketoconazole}>",0.00170452957777964,3
"<{Clobetasol},{Fluocinolone},{Fluticasone}>",0.00170452957777964,3
"<{Methotrexate},{Fluticasone},{Desonide}>",0.00170452957777964,3
"<{Ketoconazole},{Certolizumab}>",0.00170452957777964,2
"<{Methotrexate},{Fluticasone},{Certolizumab}>",0.00170452957777964,3
"<{Triamcinolone},{Clobetasol},{Calcipotriene-Betamethasone}>",0.00170452957777964,3
"<{Triamcinolone},{Fluocinonide},{Adalimumab}>",0.00170452957777964,3
"<{Adalimumab},{Clobetasol},{Ustekinumab}>",0.00169055802386341,3
"<{Mometasone},{Clobetasol},{Triamcinolone}>",0.00169055802386341,3
"<{Methotrexate},{Adalimumab},{Tacrolimus}>",0.00169055802386341,3
"<{Clobetasol},{Fluocinolone},{Methotrexate}>",0.00169055802386341,3
"<{Betamethasone},{Triamcinolone},{Ketoconazole}>",0.00169055802386341,3
"<{Triamcinolone},{Clobetasol},{Ixekizumab}>",0.00169055802386341,3
"<{Pimecrolimus},{Hydrocortisone}>",0.00169055802386341,2
"<{Clobetasol},{Calcipotriene},{Hydrocortisone}>",0.00169055802386341,3
"<{Etanercept},{Betamethasone},{Fluticasone}>",0.00169055802386341,3
"<{Apremilast},{Triamcinolone},{Clobetasol}>",0.00169055802386341,3
"<{Triamcinolone},{Adalimumab},{Apremilast}>",0.00169055802386341,3
"<{Adalimumab},{Secukinumab},{Apremilast}>",0.00169055802386341,3
"<{Clobetasol},{Fluocinonide},{Apremilast}>",0.00169055802386341,3
"<{Ketoconazole},{Clobetasol},{Adalimumab}>",0.00169055802386341,3
"<{Methotrexate},{Acitretin}>",0.00169055802386341,2
"<{Apremilast},{Triamcinolone},{Secukinumab}>",0.00167658646994719,3
"<{Fluticasone},{Betamethasone},{Mometasone}>",0.00167658646994719,3
"<{Fluocinonide},{Fluticasone},{Methotrexate}>",0.00167658646994719,3
"<{Fluticasone},{Mometasone},{Ketoconazole}>",0.00167658646994719,3
"<{Mometasone},{Ixekizumab}>",0.00167658646994719,2
"<{Methotrexate},{Secukinumab},{Hydrocortisone}>",0.00167658646994719,3
"<{Etanercept},{Secukinumab},{Fluticasone}>",0.00167658646994719,3
"<{Methotrexate},{Certolizumab},{Fluticasone}>",0.00167658646994719,3
"<{Fluticasone},{Ketoconazole},{Fluocinonide}>",0.00167658646994719,3
"<{Triamcinolone},{Fluocinolone},{Clobetasol}>",0.00167658646994719,3
"<{Methotrexate},{Triamcinolone},{Certolizumab}>",0.00167658646994719,3
"<{Ustekinumab},{Calcipotriene}>",0.00167658646994719,2
"<{Methotrexate},{Hydrocortisone},{Calcipotriene}>",0.00167658646994719,3
"<{Calcipotriene-Betamethasone},{Ustekinumab}>",0.00166261491603096,2
"<{Methotrexate},{Ustekinumab},{Triamcinolone}>",0.00166261491603096,3
"<{Methotrexate},{Fluticasone},{Tacrolimus}>",0.00166261491603096,3
"<{Clobetasol},{Calcipotriene-Betamethasone},{Methotrexate}>",0.00166261491603096,3
"<{Ustekinumab},{Halobetasol}>",0.00166261491603096,2
"<{Triamcinolone},{Secukinumab},{Fluticasone}>",0.00166261491603096,3
"<{Adalimumab},{Mycophenolate}>",0.00164864336211473,2
"<{Calcipotriene-Betamethasone},{Mometasone}>",0.00164864336211473,2
"<{Methotrexate},{Ciclopirox},{Ketoconazole}>",0.00164864336211473,3
"<{Betamethasone},{Clobetasol},{Ketoconazole}>",0.00164864336211473,3
"<{Clobetasol},{Betamethasone},{Halobetasol}>",0.00164864336211473,3
"<{Fluticasone},{Clobetasol},{Fluocinolone}>",0.00164864336211473,3
"<{Azathioprine},{Etanercept}>",0.00164864336211473,2
"<{Fluocinonide},{Crisaborole}>",0.00164864336211473,2
"<{Methotrexate},{Adalimumab},{Triamcinolone},{Clobetasol}>",0.00164864336211473,4
"<{Ketoconazole},{Hydrocortisone},{Clobetasol}>",0.00164864336211473,3
"<{Adalimumab},{Fluocinonide},{Clobetasol}>",0.00164864336211473,3
"<{Etanercept},{Clobetasol},{Calcipotriene}>",0.00164864336211473,3
"<{Infliximab},{Adalimumab}>",0.00164864336211473,2
"<{Methotrexate,Clobetasol}>",0.00163467180819851,2
"<{Triamcinolone,Fluocinonide}>",0.00163467180819851,2
"<{Fluticasone},{Ciclopirox},{Triamcinolone}>",0.00163467180819851,3
"<{Adalimumab},{Betamethasone},{Secukinumab}>",0.00163467180819851,3
"<{Fluocinonide},{Pimecrolimus}>",0.00163467180819851,2
"<{Triamcinolone},{Fluocinolone},{Methotrexate}>",0.00163467180819851,3
"<{Hydrocortisone},{Fluticasone},{Ketoconazole}>",0.00163467180819851,3
"<{Methotrexate},{Etanercept},{Ixekizumab}>",0.00163467180819851,3
"<{Ixekizumab},{Fluticasone}>",0.00163467180819851,2
"<{Clobetasol},{Ketoconazole},{Fluocinonide}>",0.00163467180819851,3
"<{Fluticasone},{Betamethasone},{Fluocinonide}>",0.00163467180819851,3
"<{Hydrocortisone},{Desoximetasone}>",0.00163467180819851,2
"<{Methotrexate},{Fluocinolone},{Clobetasol}>",0.00163467180819851,3
"<{Betamethasone},{Clobetasol},{Calcipotriene}>",0.00163467180819851,3
"<{Triamcinolone},{Calcipotriene},{Betamethasone}>",0.00163467180819851,3
"<{Ketoconazole},{Azathioprine}>",0.00163467180819851,2
"<{Methotrexate},{Calcipotriene},{Apremilast}>",0.00163467180819851,3
"<{Clobetasol},{Fluocinonide},{Adalimumab}>",0.00163467180819851,3
"<{Triamcinolone},{Clobetasol},{Ustekinumab}>",0.00162070025428228,3
"<{Clobetasol},{Tazarotene}>",0.00162070025428228,2
"<{Ketoconazole},{Sulfacetamide}>",0.00162070025428228,2
"<{Adalimumab},{Methotrexate},{Mometasone}>",0.00162070025428228,3
"<{Methotrexate},{Fluticasone},{Triamcinolone},{Ketoconazole}>",0.00162070025428228,4
"<{Fluticasone},{Clobetasol},{Halobetasol}>",0.00162070025428228,3
"<{Ketoconazole},{Methotrexate},{Etanercept}>",0.00162070025428228,3
"<{Methotrexate},{Triamcinolone},{Clobetasol},{Betamethasone}>",0.00162070025428228,4
"<{Betamethasone},{Triamcinolone},{Adalimumab}>",0.00162070025428228,3
"<{Clobetasol},{Hydrocortisone},{Adalimumab}>",0.00162070025428228,3
"<{Ixekizumab},{Triamcinolone}>",0.00160672870036605,2
"<{Methotrexate},{Certolizumab},{Secukinumab}>",0.00160672870036605,3
"<{Ixekizumab},{Methotrexate}>",0.00160672870036605,2
"<{Etanercept},{Clobetasol},{Ketoconazole}>",0.00160672870036605,3
"<{Methotrexate},{Fluticasone},{Triamcinolone},{Hydrocortisone}>",0.00160672870036605,4
"<{Triamcinolone},{Fluocinolone},{Fluticasone}>",0.00160672870036605,3
"<{Secukinumab},{Fluocinolone}>",0.00160672870036605,2
"<{Halobetasol},{Etanercept}>",0.00160672870036605,2
"<{Calcipotriene},{Ciclopirox}>",0.00160672870036605,2
"<{Clobetasol},{Hydrocortisone},{Calcipotriene}>",0.00160672870036605,3
"<{Adalimumab},{Methotrexate},{Ustekinumab}>",0.00159275714644983,3
"<{Methotrexate},{Halobetasol},{Triamcinolone}>",0.00159275714644983,3
"<{Desonide},{Secukinumab}>",0.00159275714644983,2
"<{Adalimumab},{Clobetasol},{Ixekizumab}>",0.00159275714644983,3
"<{Betamethasone},{Methotrexate},{Hydrocortisone}>",0.00159275714644983,3
"<{Adalimumab},{Mometasone},{Fluticasone}>",0.00159275714644983,3
"<{Adalimumab},{Clobetasol},{Fluocinonide}>",0.00159275714644983,3
"<{Ciclopirox},{Etanercept}>",0.00159275714644983,2
"<{Fluticasone},{Methotrexate},{Ciclopirox}>",0.00159275714644983,3
"<{Clobetasol},{Methotrexate},{Ciclopirox}>",0.00159275714644983,3
"<{Hydrocortisone},{Azathioprine}>",0.00159275714644983,2
"<{Clobetasol},{Ketoconazole},{Apremilast}>",0.00159275714644983,3
"<{Hydrocortisone},{Betamethasone},{Triamcinolone}>",0.0015787855925336,3
"<{Methotrexate},{Adalimumab},{Clobetasol},{Triamcinolone}>",0.0015787855925336,4
"<{Methotrexate},{Etanercept},{Adalimumab},{Triamcinolone}>",0.0015787855925336,4
"<{Clobetasol},{Calcipotriene},{Secukinumab}>",0.0015787855925336,3
"<{Triamcinolone},{Fluocinonide},{Mometasone}>",0.0015787855925336,3
"<{Clobetasol},{Etanercept},{Methotrexate}>",0.0015787855925336,3
"<{Methotrexate},{Apremilast},{Ketoconazole}>",0.0015787855925336,3
"<{Fluticasone},{Mometasone},{Hydrocortisone}>",0.0015787855925336,3
"<{Fluticasone},{Etanercept},{Hydrocortisone}>",0.0015787855925336,3
"<{Tacrolimus},{Fluocinonide}>",0.0015787855925336,2
"<{Fluticasone},{Hydrocortisone},{Fluocinonide}>",0.0015787855925336,3
"<{Adalimumab},{Fluticasone},{Fluocinonide}>",0.0015787855925336,3
"<{Etanercept},{Betamethasone},{Clobetasol}>",0.0015787855925336,3
"<{Clobetasol},{Triamcinolone},{Ciclopirox}>",0.0015787855925336,3
"<{Methotrexate},{Fluocinonide},{Calcipotriene}>",0.0015787855925336,3
"<{Hydrocortisone},{Clobetasol},{Betamethasone}>",0.0015787855925336,3
"<{Fluticasone},{Ketoconazole},{Adalimumab}>",0.0015787855925336,3
"<{Fluocinonide,Triamcinolone}>",0.00156481403861738,2
"<{Methotrexate,Adalimumab}>",0.00156481403861738,2
"<{Methotrexate},{Etanercept},{Ustekinumab}>",0.00156481403861738,3
"<{Hydrocortisone},{Adalimumab},{Triamcinolone}>",0.00156481403861738,3
"<{Fluocinonide},{Betamethasone},{Triamcinolone}>",0.00156481403861738,3
"<{Pimecrolimus},{Tacrolimus}>",0.00156481403861738,2
"<{Adalimumab},{Sulfacetamide}>",0.00156481403861738,2
"<{Triamcinolone},{Hydrocortisone},{Mometasone}>",0.00156481403861738,3
"<{Fluticasone},{Hydrocortisone},{Mometasone}>",0.00156481403861738,3
"<{Apremilast},{Clobetasol},{Methotrexate}>",0.00156481403861738,3
"<{Methotrexate},{Clobetasol},{Gentamicin}>",0.00156481403861738,3
"<{Methotrexate},{Clobetasol},{Triamcinolone},{Fluticasone}>",0.00156481403861738,4
"<{Desoximetasone},{Fluocinonide}>",0.00156481403861738,2
"<{Etanercept},{Methotrexate},{Fluocinonide}>",0.00156481403861738,3
"<{Triamcinolone},{Fluticasone},{Fluocinolone}>",0.00156481403861738,3
"<{Clobetasol},{Methotrexate},{Fluocinolone}>",0.00156481403861738,3
"<{Mometasone},{Crisaborole}>",0.00156481403861738,2
"<{Adalimumab},{Apremilast},{Clobetasol}>",0.00156481403861738,3
"<{Clobetasol},{Mometasone},{Betamethasone}>",0.00156481403861738,3
"<{Etanercept},{Methotrexate},{Apremilast}>",0.00156481403861738,3
"<{Ketoconazole},{Triamcinolone},{Adalimumab}>",0.00156481403861738,3
"<{Fluocinonide},{Triamcinolone},{Adalimumab}>",0.00156481403861738,3
"<{Adalimumab,Methotrexate}>",0.00155084248470115,2
"<{Fluticasone,Triamcinolone}>",0.00155084248470115,2
"<{Betamethasone},{Adalimumab},{Triamcinolone}>",0.00155084248470115,3
"<{Triamcinolone},{Betamethasone},{Tacrolimus}>",0.00155084248470115,3
"<{Gentamicin},{Mometasone}>",0.00155084248470115,2
"<{Ciclopirox},{Fluocinolone}>",0.00155084248470115,2
"<{Methotrexate},{Ketoconazole},{Fluocinolone}>",0.00155084248470115,3
"<{Methotrexate},{Fluocinonide},{Etanercept}>",0.00155084248470115,3
"<{Fluocinonide},{Desoximetasone}>",0.00155084248470115,2
"<{Methotrexate},{Clobetasol},{Certolizumab}>",0.00155084248470115,3
"<{Clobetasol},{Fluocinonide},{Calcipotriene}>",0.00155084248470115,3
"<{Clobetasol},{Adalimumab},{Calcipotriene}>",0.00155084248470115,3
"<{Etanercept},{Triamcinolone},{Apremilast}>",0.00155084248470115,3
"<{Mometasone},{Ustekinumab}>",0.00153687093078492,2
"<{Secukinumab},{Tacrolimus}>",0.00153687093078492,2
"<{Mometasone},{Clobetasol},{Methotrexate}>",0.00153687093078492,3
"<{Fluticasone},{Clobetasol},{Ixekizumab}>",0.00153687093078492,3
"<{Mometasone},{Fluticasone},{Clobetasol}>",0.00153687093078492,3
"<{Hydrocortisone},{Fluticasone},{Betamethasone}>",0.00153687093078492,3
"<{Methotrexate},{Triamcinolone},{Azathioprine}>",0.00153687093078492,3
"<{Betamethasone},{Methotrexate},{Apremilast}>",0.00153687093078492,3
"<{Pimecrolimus},{Adalimumab}>",0.00153687093078492,2
"<{Adalimumab},{Secukinumab},{Ustekinumab}>",0.0015228993768687,3
"<{Adalimumab},{Mometasone},{Triamcinolone}>",0.0015228993768687,3
"<{Apremilast},{Adalimumab},{Triamcinolone}>",0.0015228993768687,3
"<{Ciclopirox},{Secukinumab}>",0.0015228993768687,2
"<{Methotrexate},{Ketoconazole},{Secukinumab}>",0.0015228993768687,3
"<{Desoximetasone},{Mometasone}>",0.0015228993768687,2
"<{Etanercept},{Adalimumab},{Ketoconazole}>",0.0015228993768687,3
"<{Fluticasone},{Triamcinolone},{Ixekizumab}>",0.0015228993768687,3
"<{Clobetasol},{Halobetasol},{Fluticasone}>",0.0015228993768687,3
"<{Sulfacetamide},{Clobetasol}>",0.0015228993768687,2
"<{Methotrexate},{Ciclopirox},{Clobetasol}>",0.0015228993768687,3
"<{Methotrexate},{Ketoconazole},{Calcipotriene}>",0.0015228993768687,3
"<{Methotrexate},{Etanercept},{Calcipotriene}>",0.0015228993768687,3
"<{Triamcinolone},{Apremilast},{Betamethasone}>",0.0015228993768687,3
"<{Triamcinolone},{Calcipotriene},{Apremilast}>",0.0015228993768687,3
"<{Clobetasol},{Etanercept},{Apremilast}>",0.0015228993768687,3
"<{Betamethasone},{Clobetasol},{Apremilast}>",0.0015228993768687,3
"<{Clobetasol},{Ketoconazole},{Adalimumab}>",0.0015228993768687,3
"<{Clobetasol,Betamethasone}>",0.00150892782295247,2
"<{Clobetasol},{Fluocinolone},{Triamcinolone}>",0.00150892782295247,3
"<{Fluticasone},{Betamethasone},{Secukinumab}>",0.00150892782295247,3
"<{Adalimumab},{Betamethasone},{Methotrexate}>",0.00150892782295247,3
"<{Betamethasone},{Methotrexate},{Ketoconazole}>",0.00150892782295247,3
"<{Clobetasol},{Calcipotriene},{Ketoconazole}>",0.00150892782295247,3
"<{Clobetasol},{Apremilast},{Ketoconazole}>",0.00150892782295247,3
"<{Betamethasone},{Adalimumab},{Fluticasone}>",0.00150892782295247,3
"<{Methotrexate},{Mometasone},{Fluocinonide}>",0.00150892782295247,3
"<{Methotrexate},{Apremilast},{Fluocinonide}>",0.00150892782295247,3
"<{Clobetasol},{Adalimumab},{Fluocinonide}>",0.00150892782295247,3
"<{Fluocinonide},{Fluticasone},{Clobetasol}>",0.00150892782295247,3
"<{Clobetasol},{Triamcinolone},{Calcipotriene-Betamethasone}>",0.00150892782295247,3
"<{Fluticasone},{Clobetasol},{Calcipotriene-Betamethasone}>",0.00150892782295247,3
"<{Methotrexate},{Apremilast},{Calcipotriene}>",0.00150892782295247,3
"<{Methotrexate},{Calcipotriene},{Adalimumab}>",0.00150892782295247,3
"<{Fluocinonide},{Ketoconazole},{Triamcinolone}>",0.00149495626903624,3
"<{Betamethasone},{Nicotine}>",0.00149495626903624,2
"<{Methotrexate},{Fluocinonide},{Mometasone}>",0.00149495626903624,3
"<{Betamethasone},{Fluticasone},{Ketoconazole}>",0.00149495626903624,3
"<{Methotrexate},{Halobetasol},{Fluticasone}>",0.00149495626903624,3
"<{Hydrocortisone},{Betamethasone},{Fluticasone}>",0.00149495626903624,3
"<{Clobetasol},{Hydrocortisone},{Fluocinonide}>",0.00149495626903624,3
"<{Apremilast},{Methotrexate},{Clobetasol}>",0.00149495626903624,3
"<{Triamcinolone},{Fluocinonide},{Calcipotriene}>",0.00149495626903624,3
"<{Fluticasone},{Methotrexate},{Calcipotriene}>",0.00149495626903624,3
"<{Adalimumab},{Betamethasone},{Apremilast}>",0.00149495626903624,3
"<{Triamcinolone},{Selenium}>",0.00148098471512002,2
"<{Tacrolimus},{Secukinumab}>",0.00148098471512002,2
"<{Hydrocortisone},{Triamcinolone},{Mometasone}>",0.00148098471512002,3
"<{Fluticasone},{Apremilast},{Methotrexate}>",0.00148098471512002,3
"<{Methotrexate},{Secukinumab},{Ketoconazole}>",0.00148098471512002,3
"<{Triamcinolone},{Methotrexate},{Ixekizumab}>",0.00148098471512002,3
"<{Clobetasol},{Adalimumab},{Ixekizumab}>",0.00148098471512002,3
"<{Fluocinonide},{Clobetasol},{Hydrocortisone}>",0.00148098471512002,3
"<{Clobetasol},{Calcipotriene-Betamethasone},{Fluticasone}>",0.00148098471512002,3
"<{Methotrexate},{Triamcinolone},{Crisaborole}>",0.00148098471512002,3
"<{Calcitriol},{Clobetasol}>",0.00148098471512002,2
"<{Adalimumab},{Methotrexate},{Certolizumab}>",0.00148098471512002,3
"<{Desoximetasone},{Calcipotriene}>",0.00148098471512002,2
"<{Gentamicin},{Apremilast}>",0.00148098471512002,2
"<{Hydrocortisone-Aloe}>",0.00146701316120379,1
"<{Methotrexate},{Infliximab},{Triamcinolone}>",0.00146701316120379,3
"<{Methotrexate},{Betamethasone},{Tacrolimus}>",0.00146701316120379,3
"<{Infliximab},{Secukinumab}>",0.00146701316120379,2
"<{Methotrexate},{Salicylic}>",0.00146701316120379,2
"<{Methotrexate},{Triamcinolone},{Pimecrolimus}>",0.00146701316120379,3
"<{Mometasone},{Triamcinolone},{Methotrexate}>",0.00146701316120379,3
"<{Fluocinonide},{Betamethasone},{Methotrexate}>",0.00146701316120379,3
"<{Halobetasol},{Ixekizumab}>",0.00146701316120379,2
"<{Fluticasone},{Methotrexate},{Fluocinolone}>",0.00146701316120379,3
"<{Etanercept},{Crisaborole}>",0.00146701316120379,2
"<{Infliximab},{Betamethasone}>",0.00146701316120379,2
"<{Etanercept},{Fluticasone},{Apremilast}>",0.00146701316120379,3
"<{Calcipotriene},{Methotrexate},{Adalimumab}>",0.00146701316120379,3
"<{Alclometasone},{Triamcinolone}>",0.00145304160728756,2
"<{Methotrexate},{Fluticasone},{Hydrocortisone},{Triamcinolone}>",0.00145304160728756,4
"<{Mometasone},{Fluticasone},{Methotrexate}>",0.00145304160728756,3
"<{Ketoconazole},{Betamethasone},{Methotrexate}>",0.00145304160728756,3
"<{Clobetasol},{Mometasone},{Ketoconazole}>",0.00145304160728756,3
"<{Apremilast},{Secukinumab},{Fluticasone}>",0.00145304160728756,3
"<{Triamcinolone},{Clobetasol},{Ciclopirox}>",0.00145304160728756,3
"<{Pimecrolimus},{Betamethasone}>",0.00145304160728756,2
"<{Clobetasol},{Halobetasol},{Betamethasone}>",0.00145304160728756,3
"<{Fluocinonide},{Azathioprine}>",0.00145304160728756,2
"<{Fluocinolone},{Tacrolimus}>",0.00143907005337134,2
"<{Fluticasone},{Adalimumab},{Mometasone}>",0.00143907005337134,3
"<{Adalimumab},{Hydrocortisone},{Ketoconazole}>",0.00143907005337134,3
"<{Betamethasone},{Fluticasone},{Hydrocortisone}>",0.00143907005337134,3
"<{Fluocinolone},{Halobetasol}>",0.00143907005337134,2
"<{Methotrexate},{Gentamicin},{Fluticasone}>",0.00143907005337134,3
"<{Ketoconazole},{Betamethasone},{Fluticasone}>",0.00143907005337134,3
"<{Desonide},{Fluocinolone}>",0.00143907005337134,2
"<{Triamcinolone},{Methotrexate},{Fluocinolone}>",0.00143907005337134,3
"<{Triamcinolone},{Ketoconazole},{Fluocinolone}>",0.00143907005337134,3
"<{Betamethasone},{Methotrexate},{Etanercept}>",0.00143907005337134,3
"<{Triamcinolone},{Secukinumab},{Clobetasol}>",0.00143907005337134,3
"<{Ketoconazole},{Betamethasone},{Clobetasol}>",0.00143907005337134,3
"<{Ustekinumab},{Certolizumab}>",0.00143907005337134,2
"<{Fluocinolone},{Calcipotriene-Betamethasone}>",0.00143907005337134,2
"<{Methotrexate},{Halobetasol},{Betamethasone}>",0.00143907005337134,3
"<{Fluticasone},{Etanercept},{Betamethasone}>",0.00143907005337134,3
"<{Nicotine},{Adalimumab}>",0.00143907005337134,2
"<{Clocortolone}>",0.00142509849945511,1
"<{Triamcinolone,Methotrexate}>",0.00142509849945511,2
"<{Clobetasol},{Methotrexate},{Ustekinumab}>",0.00142509849945511,3
